42	17152	1
42	17335	1
42	17425	1
42	17455	1
42	17685	1
42	17985	1
42	18844	1
42	19222	1
42	19411	1
42	19562	1
42	19659	1
42	19677	1
42	20133	1
42	20466	1
42	20476	1
42	20558	1
42	20957	1
42	20975	1
42	21010	1
42	21189	1
42	21329	1
42	21571	1
42	22331	1
42	22888	1
42	23134	1
42	23323	1
42	23452	1
42	24208	1
42	24225	1
42	24490	1
42	25014	1
42	25168	1
42	25419	1
42	25650	1
42	25765	1
42	25819	1
42	25956	1
42	27294	1
42	27469	1
42	27578	1
42	27750	1
42	27776	1
42	28245	1
42	28555	1
42	28749	1
42	29661	1
42	29664	1
42	29697	1
42	29721	1
42	29885	1
42	30261	1
42	30554	1
42	30716	1
42	31086	1
42	31214	1
42	31722	1
42	33121	1
42	33758	1
42	34528	1
46	288	1
46	1143	1
47	17	1
47	2275	1
49	15	1
49	401	1
49	863	1
49	1038	1
49	1485	1
49	1704	1
49	1927	1
49	1951	1
49	5541	1
49	10677	1
49	11446	1
49	12223	1
49	17937	1
49	19426	1
49	19562	1
49	25014	1
49	27643	1
49	28749	1
49	29335	1
49	30523	1
49	31722	1
57	25014	1
64	5083	1
68	226	1
68	231	1
68	401	1
68	863	1
68	1038	1
68	1107	1
68	1468	1
68	1485	1
68	1704	1
68	1927	1
68	1951	1
68	3233	1
68	3273	1
68	3408	1
68	3417	1
68	3490	1
68	3929	1
68	4292	1
68	5321	1
68	5507	1
68	5541	1
68	5637	1
68	5658	1
68	5855	1
68	6406	1
68	6461	1
68	8004	1
68	8145	1
68	8414	1
68	8763	1
68	9302	1
68	10677	1
68	10916	1
68	10985	1
68	11325	1
68	11844	1
68	12223	1
68	12664	1
68	13026	1
68	13298	1
68	13322	1
68	14149	1
68	14371	1
68	14527	1
68	14578	1
68	17088	1
68	17721	1
68	17872	1
68	18220	1
68	18930	1
68	19106	1
68	19394	1
68	19411	1
68	19426	1
68	19688	1
68	20500	1
68	20975	1
68	21169	1
68	23202	1
68	25591	1
68	25819	1
68	26302	1
68	27643	1
68	27776	1
68	27785	1
68	28033	1
68	28036	1
68	28749	1
68	28804	1
68	29335	1
68	30014	1
68	30423	1
68	30523	1
68	30917	1
68	30959	1
68	30989	1
68	31722	1
68	32178	1
68	33134	1
68	33190	1
68	34521	1
68	34528	1
74	623	1
74	951	1
74	1038	1
74	1310	1
74	1485	1
74	1927	1
74	2817	1
74	4245	1
74	4880	1
74	5541	1
74	6402	1
74	7776	1
74	8096	1
74	8891	1
74	10265	1
74	10677	1
74	11002	1
74	11325	1
74	12223	1
74	12929	1
74	13206	1
74	14365	1
74	15841	1
74	17152	1
74	17515	1
74	17721	1
74	17930	1
74	18930	1
74	19106	1
74	19411	1
74	19562	1
74	20476	1
74	20975	1
74	21196	1
74	21329	1
74	24381	1
74	24502	1
74	24729	1
74	25014	1
74	25168	1
74	25419	1
74	25650	1
74	25819	1
74	26427	1
74	27493	1
74	28713	1
74	28749	1
74	28804	1
74	29325	1
74	29335	1
74	30766	1
74	31086	1
74	31722	1
74	32322	1
74	32836	1
74	33121	1
74	33797	1
75	20466	1
84	1951	1
85	12223	1
85	25014	1
92	17	1
92	288	1
92	401	1
92	863	1
92	1038	1
92	1485	1
92	1704	1
92	1927	1
92	1951	1
92	2872	1
92	5541	1
92	8004	1
92	10677	1
92	11325	1
92	12664	1
92	12722	1
92	16070	1
92	16720	1
92	17088	1
92	17163	1
92	18930	1
92	19562	1
92	21329	1
92	22850	1
92	24099	1
92	25819	1
92	26737	1
92	27643	1
92	27776	1
92	28749	1
92	29335	1
92	30523	1
92	33516	1
100	12223	1
100	15358	1
100	19562	1
100	20558	1
100	25014	1
100	29697	1
100	30381	1
100	31722	1
102	3747	1
102	22888	1
102	29774	1
103	969	1
104	23249	1
107	1310	1
107	1927	1
107	2973	1
107	2977	1
107	4245	1
107	12223	1
107	16104	1
107	17515	1
107	17930	1
107	19562	1
107	20476	1
107	20558	1
107	20975	1
107	21329	1
107	25014	1
107	25168	1
107	25650	1
107	28749	1
107	28869	1
107	31722	1
109	17	1
111	1951	1
111	5637	1
111	21329	1
111	34528	1
115	401	1
115	863	1
115	1038	1
115	1485	1
115	1704	1
115	1927	1
115	1951	1
115	5541	1
115	10677	1
115	11446	1
115	17937	1
115	19426	1
115	21329	1
115	27643	1
115	28749	1
115	29335	1
115	30523	1
121	288	1
121	673	1
121	946	1
121	1310	1
121	1951	1
121	2713	1
121	4451	1
121	5637	1
121	7520	1
121	7776	1
121	8891	1
121	9544	1
121	9813	1
121	10659	1
121	10677	1
121	12223	1
121	12501	1
121	13832	1
121	14270	1
121	14416	1
121	15358	1
121	16178	1
121	17152	1
121	17425	1
121	17985	1
121	18844	1
121	19411	1
121	19562	1
121	19677	1
121	20466	1
121	20558	1
121	20975	1
121	21007	1
121	21189	1
121	21329	1
121	21511	1
121	21720	1
121	22331	1
121	22888	1
121	23323	1
121	23714	1
121	24225	1
121	24507	1
121	25014	1
121	25419	1
121	25650	1
121	25819	1
121	25956	1
121	27578	1
121	27583	1
121	28564	1
121	28749	1
121	28869	1
121	29721	1
121	29774	1
121	30381	1
121	31722	1
121	31815	1
121	33121	1
124	7502	1
124	12223	1
124	19562	1
124	23134	1
124	25014	1
124	29697	1
124	31722	1
125	3747	1
125	7310	1
126	226	1
126	231	1
126	401	1
126	863	1
126	1038	1
126	1107	1
126	1310	1
126	1468	1
126	1485	1
126	1704	1
126	1927	1
126	1951	1
126	3273	1
126	3417	1
126	3490	1
126	3929	1
126	4292	1
126	5321	1
126	5541	1
126	5637	1
126	5658	1
126	5855	1
126	6406	1
126	6461	1
126	8004	1
126	8145	1
126	8414	1
126	8763	1
126	9302	1
126	10377	1
126	10677	1
126	10916	1
126	10985	1
126	11844	1
126	12223	1
126	12501	1
126	13026	1
126	13298	1
126	13322	1
126	14371	1
126	14527	1
126	14578	1
126	17152	1
126	17425	1
126	17721	1
126	17872	1
126	18220	1
126	19106	1
126	19394	1
126	19411	1
126	19426	1
126	19562	1
126	19688	1
126	20500	1
126	20975	1
126	21169	1
126	21189	1
126	21358	1
126	22331	1
126	23202	1
126	24225	1
126	25014	1
126	25591	1
126	25650	1
126	25819	1
126	25956	1
126	26302	1
126	27643	1
126	27785	1
126	28033	1
126	28036	1
126	28749	1
126	28804	1
126	29335	1
126	30014	1
126	30423	1
126	30523	1
126	30989	1
126	31722	1
126	32178	1
126	33134	1
126	34528	1
130	12223	1
130	17425	1
130	19562	1
130	20558	1
130	25014	1
130	25819	1
130	29697	1
130	31722	1
131	14167	1
131	23452	1
131	27863	1
132	288	1
132	1536	1
132	1927	1
132	1951	1
132	5637	1
132	8891	1
132	13612	1
132	13731	1
132	15358	1
132	19411	1
132	20133	1
132	21329	1
132	27776	1
132	28749	1
132	33121	1
132	34528	1
133	12223	1
133	14416	1
133	19562	1
133	20558	1
133	25014	1
133	27578	1
133	31722	1
145	15	1
145	1951	1
145	3747	1
145	5637	1
145	7520	1
145	7776	1
145	9813	1
145	10677	1
145	11211	1
145	12223	1
145	15358	1
145	17425	1
145	17985	1
145	19562	1
145	20466	1
145	20558	1
145	20975	1
145	21010	1
145	21329	1
145	25014	1
145	25419	1
145	25650	1
145	25819	1
145	27578	1
145	29721	1
145	30381	1
145	31722	1
145	34528	1
146	19426	1
148	21329	1
150	12223	1
150	25014	1
158	15	1
158	401	1
158	483	1
158	623	1
158	951	1
158	1310	1
158	1927	1
158	1951	1
158	2968	1
158	2977	1
158	4245	1
158	4292	1
158	4880	1
158	5083	1
158	5541	1
158	5637	1
158	6402	1
158	7120	1
158	7520	1
158	7776	1
158	8096	1
158	8582	1
158	8891	1
158	10677	1
158	10916	1
158	11325	1
158	12097	1
158	12223	1
158	12724	1
158	13206	1
158	14365	1
158	14527	1
158	15328	1
158	15358	1
158	15841	1
158	15918	1
158	17152	1
158	17425	1
158	17515	1
158	17721	1
158	17930	1
158	17985	1
158	18930	1
158	19411	1
158	19562	1
158	19600	1
158	19996	1
158	20103	1
158	20476	1
158	20558	1
158	20698	1
158	20975	1
158	21329	1
158	21639	1
158	23742	1
158	24225	1
158	24729	1
158	24803	1
158	25014	1
158	25168	1
158	25419	1
158	25650	1
158	25819	1
158	26126	1
158	27493	1
158	27554	1
158	27578	1
158	27604	1
158	28713	1
158	28804	1
158	29135	1
158	29151	1
158	29325	1
158	30381	1
158	30607	1
158	30766	1
158	31086	1
158	31722	1
158	32322	1
158	33121	1
158	33797	1
158	34296	1
158	34528	1
167	19562	1
167	20614	1
167	25819	1
169	28103	1
170	1951	1
170	5637	1
170	34528	1
174	8763	1
174	19426	1
174	28749	1
174	30423	1
176	5083	1
176	21196	1
176	25014	1
176	25419	1
180	12223	1
180	25014	1
184	126	1
184	231	1
184	288	1
184	461	1
184	1803	1
184	5082	1
184	5782	1
184	6406	1
184	6899	1
184	12638	1
184	12664	1
184	14944	1
184	15837	1
184	16465	1
184	16615	1
184	17366	1
184	17755	1
184	17945	1
184	18080	1
184	19355	1
184	19792	1
184	21010	1
184	21329	1
184	21706	1
184	23341	1
184	24208	1
184	24490	1
184	25760	1
184	26916	1
184	27469	1
184	27578	1
184	27623	1
184	28749	1
184	29449	1
184	30207	1
184	30554	1
184	30959	1
184	32524	1
184	32985	1
184	33190	1
186	1951	1
186	5637	1
186	8197	1
186	21329	1
186	25014	1
186	34528	1
191	15358	1
194	31589	1
195	36	1
195	194	1
195	197	1
195	288	1
195	354	1
195	543	1
195	596	1
195	690	1
195	734	1
195	991	1
195	1056	1
195	1205	1
195	1210	1
195	1369	1
195	1742	1
195	1951	1
195	2044	1
195	2200	1
195	2451	1
195	2454	1
195	2630	1
195	2977	1
195	3059	1
195	3600	1
195	3641	1
195	3747	1
195	3991	1
195	4047	1
195	4309	1
195	4404	1
195	4406	1
195	4451	1
195	4468	1
195	4563	1
195	4636	1
195	4762	1
195	4807	1
195	5637	1
195	5643	1
195	5655	1
195	5732	1
195	6227	1
195	6378	1
195	6682	1
195	6721	1
195	6763	1
195	6766	1
195	6899	1
195	7025	1
195	7104	1
195	7105	1
195	7273	1
195	7390	1
195	7474	1
195	7478	1
195	7587	1
195	7688	1
195	7895	1
195	7981	1
195	8233	1
195	8589	1
195	8685	1
195	8751	1
195	8781	1
195	8891	1
195	8947	1
195	8959	1
195	9045	1
195	9288	1
195	9374	1
195	9688	1
195	10011	1
195	10032	1
195	10182	1
195	10188	1
195	10307	1
195	10916	1
195	10928	1
195	11288	1
195	11359	1
195	11439	1
195	11864	1
195	11875	1
195	12070	1
195	12081	1
195	12324	1
195	12378	1
195	12649	1
195	12981	1
195	13098	1
195	13533	1
195	13565	1
195	13589	1
195	13900	1
195	13954	1
195	14119	1
195	14165	1
195	14231	1
195	14280	1
195	14575	1
195	14613	1
195	14854	1
195	14867	1
195	14931	1
195	15011	1
195	15056	1
195	15190	1
195	15404	1
195	15588	1
195	15627	1
195	15918	1
195	16214	1
195	16476	1
195	16551	1
195	16727	1
195	16750	1
195	16806	1
195	16858	1
195	16961	1
195	16970	1
195	17011	1
195	17036	1
195	17174	1
195	17179	1
195	17371	1
195	17515	1
195	17882	1
195	18063	1
195	18080	1
195	18093	1
195	18682	1
195	18769	1
195	18894	1
195	19081	1
195	19330	1
195	19486	1
195	19749	1
195	19769	1
195	19846	1
195	19937	1
195	19996	1
195	20071	1
195	20103	1
195	20235	1
195	20499	1
195	20621	1
195	20729	1
195	20769	1
195	21037	1
195	21079	1
195	21170	1
195	21329	1
195	21441	1
195	21555	1
195	21619	1
195	21824	1
195	22029	1
195	22126	1
195	22143	1
195	22632	1
195	22701	1
195	22862	1
195	22913	1
195	22993	1
195	23017	1
195	23324	1
195	23347	1
195	23921	1
195	23944	1
195	24279	1
195	24389	1
195	24505	1
195	24564	1
195	24645	1
195	24944	1
195	25169	1
195	25219	1
195	25319	1
195	25418	1
195	25500	1
195	25530	1
195	25602	1
195	25758	1
195	25827	1
195	26384	1
195	26418	1
195	26716	1
195	26747	1
195	26822	1
195	26990	1
195	27392	1
195	27524	1
195	27552	1
195	27583	1
195	27653	1
195	27683	1
195	27727	1
195	27799	1
195	27853	1
195	28016	1
195	28278	1
195	28418	1
195	28421	1
195	28899	1
195	28903	1
195	29254	1
195	29347	1
195	29584	1
195	29817	1
195	29931	1
195	30088	1
195	30150	1
195	30363	1
195	30397	1
195	30594	1
195	31210	1
195	31336	1
195	31702	1
195	31732	1
195	32297	1
195	32415	1
195	32444	1
195	32554	1
195	32583	1
195	32598	1
195	32782	1
195	32831	1
195	33343	1
195	33618	1
195	34057	1
195	34230	1
195	34302	1
195	34352	1
195	34426	1
195	34528	1
201	15358	1
202	21634	1
204	29774	1
213	12223	1
213	19562	1
213	20558	1
213	25014	1
213	31722	1
215	1951	1
215	5637	1
215	34528	1
228	15	1
228	527	1
228	1951	1
228	3747	1
228	5637	1
228	12223	1
228	15358	1
228	19562	1
228	22143	1
228	25014	1
228	25168	1
228	30381	1
228	31722	1
228	31815	1
228	34528	1
231	15	1
231	231	1
231	262	1
231	288	1
231	396	1
231	401	1
231	832	1
231	863	1
231	1038	1
231	1485	1
231	1486	1
231	1536	1
231	1623	1
231	1704	1
231	1927	1
231	1951	1
231	2275	1
231	4292	1
231	5541	1
231	5637	1
231	6406	1
231	7520	1
231	7733	1
231	7776	1
231	8004	1
231	8891	1
231	9813	1
231	10677	1
231	12176	1
231	12223	1
231	12501	1
231	12664	1
231	13612	1
231	13716	1
231	13731	1
231	14578	1
231	15358	1
231	16988	1
231	17093	1
231	17101	1
231	17425	1
231	17713	1
231	17721	1
231	17985	1
231	19411	1
231	19426	1
231	19562	1
231	20133	1
231	20466	1
231	20558	1
231	20975	1
231	21329	1
231	21720	1
231	22331	1
231	22888	1
231	23452	1
231	24899	1
231	25014	1
231	25191	1
231	25419	1
231	25650	1
231	25819	1
231	26720	1
231	27330	1
231	27578	1
231	27643	1
231	27776	1
231	28749	1
231	29335	1
231	29697	1
231	30184	1
231	30523	1
231	31268	1
231	31722	1
231	33121	1
231	34528	1
236	1485	1
236	5637	1
236	5816	1
236	8891	1
236	10659	1
236	12223	1
236	16393	1
236	19562	1
236	20466	1
236	20558	1
236	21007	1
236	21511	1
236	22888	1
236	23714	1
236	25014	1
236	27643	1
236	29774	1
236	31722	1
236	32707	1
237	194	1
237	247	1
237	288	1
237	354	1
237	1536	1
237	1742	1
237	1927	1
237	1951	1
237	2451	1
237	2977	1
237	3747	1
237	4404	1
237	4468	1
237	4636	1
237	5637	1
237	5655	1
237	6378	1
237	7390	1
237	8891	1
237	11800	1
237	11875	1
237	12223	1
237	13612	1
237	13731	1
237	13900	1
237	14613	1
237	14854	1
237	15358	1
237	16858	1
237	18080	1
237	18894	1
237	19411	1
237	19562	1
237	19996	1
237	20071	1
237	20103	1
237	20133	1
237	20769	1
237	21170	1
237	21329	1
237	21763	1
237	22029	1
237	22701	1
237	22888	1
237	23017	1
237	25014	1
237	25500	1
237	26384	1
237	26990	1
237	27776	1
237	28749	1
237	30150	1
237	31278	1
237	31702	1
237	31722	1
237	32583	1
237	33121	1
237	33618	1
237	34302	1
237	34352	1
237	34528	1
239	15	1
239	101	1
239	226	1
239	231	1
239	262	1
239	401	1
239	412	1
239	586	1
239	666	1
239	691	1
239	753	1
239	836	1
239	863	1
239	1038	1
239	1485	1
239	1486	1
239	1580	1
239	1704	1
239	1801	1
239	1803	1
239	1927	1
239	1951	1
239	2385	1
239	2934	1
239	3000	1
239	3250	1
239	3251	1
239	3253	1
239	3386	1
239	3644	1
239	3747	1
239	3929	1
239	4003	1
239	4275	1
239	4292	1
239	4337	1
239	4518	1
239	5541	1
239	5765	1
239	5924	1
239	6235	1
239	6406	1
239	6408	1
239	6902	1
239	6987	1
239	7017	1
239	7224	1
239	7310	1
239	7388	1
239	7476	1
239	8075	1
239	8119	1
239	8145	1
239	9076	1
239	9234	1
239	9302	1
239	9348	1
239	9585	1
239	9847	1
239	10168	1
239	10377	1
239	10677	1
239	10920	1
239	11399	1
239	11893	1
239	12223	1
239	12370	1
239	12441	1
239	12478	1
239	12664	1
239	12836	1
239	13026	1
239	13140	1
239	13322	1
239	13622	1
239	13842	1
239	14076	1
239	14578	1
239	14944	1
239	15299	1
239	15358	1
239	15721	1
239	15837	1
239	16297	1
239	16471	1
239	16619	1
239	16682	1
239	16744	1
239	16951	1
239	16965	1
239	17755	1
239	17872	1
239	17937	1
239	17985	1
239	18166	1
239	18598	1
239	18700	1
239	18702	1
239	18771	1
239	19286	1
239	19492	1
239	19562	1
239	19618	1
239	19781	1
239	20103	1
239	20531	1
239	20787	1
239	20827	1
239	20841	1
239	20895	1
239	21139	1
239	21227	1
239	21294	1
239	22018	1
239	22262	1
239	22331	1
239	22767	1
239	22888	1
239	23202	1
239	23230	1
239	23341	1
239	23725	1
239	23971	1
239	24186	1
239	24208	1
239	24225	1
239	24901	1
239	25014	1
239	25186	1
239	25591	1
239	26387	1
239	26737	1
239	26790	1
239	26892	1
239	27139	1
239	27276	1
239	27285	1
239	27310	1
239	27330	1
239	27469	1
239	27494	1
239	27577	1
239	27578	1
239	27623	1
239	27643	1
239	27785	1
239	27991	1
239	28418	1
239	28749	1
239	28790	1
239	29027	1
239	29036	1
239	29135	1
239	29216	1
239	29335	1
239	29419	1
239	29922	1
239	29957	1
239	30014	1
239	30184	1
239	30523	1
239	31268	1
239	31395	1
239	31457	1
239	31577	1
239	31660	1
239	31722	1
239	31815	1
239	32134	1
239	32491	1
239	32717	1
239	32920	1
239	32985	1
239	33043	1
239	33516	1
239	33561	1
239	33761	1
239	33773	1
239	34271	1
242	15	1
242	401	1
242	1310	1
242	1927	1
242	1951	1
242	5541	1
242	5637	1
242	6406	1
242	7907	1
242	8982	1
242	10265	1
242	10677	1
242	10905	1
242	10986	1
242	12223	1
242	13034	1
242	14335	1
242	15358	1
242	16178	1
242	17152	1
242	17425	1
242	17930	1
242	19562	1
242	19996	1
242	20558	1
242	22143	1
242	22734	1
242	22888	1
242	23323	1
242	24225	1
242	25014	1
242	25650	1
242	25819	1
242	27578	1
242	27908	1
242	28758	1
242	28777	1
242	29048	1
242	29661	1
242	30766	1
242	31464	1
242	31722	1
242	33797	1
242	34528	1
245	288	1
245	483	1
245	1536	1
245	1927	1
245	1951	1
245	2968	1
245	4312	1
245	4831	1
245	5637	1
245	6406	1
245	7520	1
245	7776	1
245	7907	1
245	8891	1
245	9813	1
245	10677	1
245	12223	1
245	13612	1
245	13731	1
245	15358	1
245	17425	1
245	17985	1
245	18930	1
245	19411	1
245	19562	1
245	20133	1
245	20466	1
245	20558	1
245	20975	1
245	21329	1
245	22888	1
245	25014	1
245	25419	1
245	25650	1
245	25819	1
245	27578	1
245	27776	1
245	28749	1
245	29075	1
245	29449	1
245	29697	1
245	31214	1
245	31721	1
245	31722	1
245	32178	1
245	33121	1
245	34528	1
246	15358	1
249	1951	1
258	6406	1
258	15358	1
258	31815	1
260	123	1
260	231	1
260	1310	1
260	1485	1
260	1927	1
260	1951	1
260	2230	1
260	4245	1
260	4880	1
260	5637	1
260	7017	1
260	7260	1
260	7737	1
260	7776	1
260	7907	1
260	8473	1
260	8853	1
260	8891	1
260	10263	1
260	10677	1
260	11325	1
260	12223	1
260	14799	1
260	16289	1
260	16330	1
260	16465	1
260	17425	1
260	17445	1
260	17930	1
260	18930	1
260	19411	1
260	19562	1
260	20476	1
260	21009	1
260	24225	1
260	24819	1
260	25168	1
260	25186	1
260	25419	1
260	25819	1
260	25956	1
260	27117	1
260	27493	1
260	28556	1
260	29721	1
260	30766	1
260	31214	1
260	31340	1
260	31722	1
260	32679	1
260	32836	1
260	33043	1
260	34528	1
266	149	1
266	231	1
266	288	1
266	363	1
266	401	1
266	435	1
266	469	1
266	515	1
266	535	1
266	552	1
266	625	1
266	710	1
266	1086	1
266	1107	1
266	1310	1
266	1536	1
266	1951	1
266	1992	1
266	2230	1
266	3273	1
266	3417	1
266	3978	1
266	4511	1
266	4539	1
266	4654	1
266	4727	1
266	4798	1
266	4849	1
266	4869	1
266	4897	1
266	5196	1
266	5384	1
266	5637	1
266	5817	1
266	6406	1
266	6737	1
266	6754	1
266	7260	1
266	7737	1
266	8288	1
266	8763	1
266	9315	1
266	9747	1
266	10242	1
266	10740	1
266	10916	1
266	11211	1
266	11241	1
266	11286	1
266	11370	1
266	11663	1
266	11844	1
266	12223	1
266	12276	1
266	12324	1
266	12474	1
266	12722	1
266	12822	1
266	12844	1
266	13041	1
266	13169	1
266	13275	1
266	13387	1
266	13700	1
266	14045	1
266	14305	1
266	14371	1
266	14429	1
266	14463	1
266	14470	1
266	14527	1
266	15011	1
266	15108	1
266	15162	1
266	15896	1
266	16217	1
266	16244	1
266	16520	1
266	16577	1
266	16588	1
266	16750	1
266	16950	1
266	17023	1
266	17088	1
266	17143	1
266	17240	1
266	17445	1
266	17457	1
266	17515	1
266	17721	1
266	17930	1
266	18645	1
266	18881	1
266	18930	1
266	19072	1
266	19106	1
266	19306	1
266	19394	1
266	19411	1
266	19562	1
266	19675	1
266	19688	1
266	20500	1
266	20904	1
266	20975	1
266	21189	1
266	21329	1
266	21406	1
